,Label,Red,Green,Blue,Hue,Sarutation,Value,Size
198,2.0,166.3064811862245,188.59545001594387,217.72021882971939,23.366010642538264,66.28631616709184,220.12724908322704,180629.0
199,2.0,145.854195090164,158.5576512628443,213.05785746947706,39.316094209643,86.03910076464659,213.26192603224797,257569.0
200,2.0,149.41730272651324,162.96012759170654,217.82756132756134,31.242056371990582,84.44503066378067,217.9845696153262,285867.0
201,2.0,143.26477835092845,160.34336162109196,217.8893190600329,19.74849162768626,90.86741237882177,217.99300509672688,299224.0
202,2.0,187.70152575263936,210.43775392120207,224.99178764086952,15.725308978262031,48.57286474745856,227.09447488828357,81126.0
203,2.0,181.5605794136111,205.31768141551768,223.7583398823502,17.030415959450348,54.44707014810854,226.04861587109676,93914.0
204,2.0,172.6533322893677,198.93780444240002,220.60276096286256,19.2701310013751,61.9295460217569,222.9187331477032,116603.0
205,2.0,157.41864394805387,178.62596055513282,214.5202847238871,21.277791096703506,70.03375710680504,214.73425731932878,184975.0
206,2.0,150.90999843407454,176.89187529361104,229.86948500626372,18.274632741544004,88.48963063733166,229.97712036094583,249399.0
207,2.0,177.07651715039577,201.34908857131376,228.3002495658269,19.40022501104965,60.47226604877918,229.78832621244794,186928.0
208,2.0,179.31009707751133,204.34250914475683,229.05260140806521,18.744541451624837,58.90675780368928,230.47266201353148,138646.0
209,2.0,153.7346819986217,166.74560345367664,195.24271304981747,42.483059100927775,65.72986712685314,196.8557771057233,185160.0
